Wavelength,FluxDens1,FluxDens2,r_a,r_b,T_r,N_r,pix,res,dis,,,,,,,,
5.08722,1.09E-14,9.38E-05,,,,,,,,,,,,,,,
5.08724,9.26E-15,7.99E-05,,,,,,,,,,,,,,,
5.08726,7.82E-15,6.75E-05,,,,,,,,,,,,,,,
5.08728,6.55E-15,5.66E-05,,,,,,,,,,,,,,,
5.0873,5.44E-15,4.70E-05,,,,,,,,,,,,,,,
5.08732,4.48E-15,3.87E-05,,,,,,,,,,,,,,,
5.08734,3.66E-15,3.16E-05,,,,,,,,,,,,,,,
5.08736,2.96E-15,2.56E-05,,,,,,,,,,,,,,,
5.08738,2.38E-15,2.05E-05,,,,,,,,,,,,,,,
5.0874,1.89E-15,1.63E-05,,,,,,,,,,,,,,,
5.08742,1.49E-15,1.29E-05,,,,,,,,,,,,,,,
5.08744,1.17E-15,1.01E-05,,,,,,,,,,,,,,,
5.08746,9.06E-16,7.82E-06,,,,,,,,,,,,,,,
5.08748,6.97E-16,6.02E-06,,,,,,,,,,,,,,,
5.0875,5.31E-16,4.59E-06,,,,,,,,,,,,,,,
5.08752,4.02E-16,3.47E-06,,,,,,,,,,,,,,,
5.08754,3.01E-16,2.60E-06,,,,,,,,,,,,,,,
5.08756,2.24E-16,1.94E-06,,,,,,,,,,,,,,,
5.08758,1.66E-16,1.43E-06,,,,,,,,,,,,,,,
5.0876,1.22E-16,1.05E-06,,,,,,,,,,,,,,,
5.08762,8.95E-17,7.73E-07,,,,,,,,,,,,,,,
5.08764,6.59E-17,5.69E-07,,,,,,,,,,,,,,,
5.08766,4.92E-17,4.25E-07,,,,,,,,,,,,,,,
5.08768,3.79E-17,3.27E-07,,,,,,,,,,,,,,,
5.0877,3.09E-17,2.66E-07,,,,,,,,,,,,,,,
5.08772,2.74E-17,2.36E-07,,,,,,,,,,,,,,,
5.08774,2.69E-17,2.32E-07,,,,,,,,,,,,,,,
5.08776,2.92E-17,2.52E-07,,,,,,,,,,,,,,,
5.08778,3.42E-17,2.96E-07,,,,,,,,,,,,,,,
5.0878,4.21E-17,3.63E-07,,,,,,,,,,,,,,,
5.08782,5.30E-17,4.58E-07,,,,,,,,,,,,,,,
5.08784,6.75E-17,5.83E-07,,,,,,,,,,,,,,,
5.08786,8.60E-17,7.42E-07,,,,,,,,,,,,,,,
5.08788,1.09E-16,9.43E-07,,,,,,,,,,,,,,,
5.0879,1.38E-16,1.19E-06,,,,,,,,,,,,,,,
5.08792,1.73E-16,1.49E-06,,,,,,,,,,,,,,,
5.08794,2.15E-16,1.85E-06,,,,,,,,,,,,,,,
5.08796,2.65E-16,2.29E-06,,,,,,,,,,,,,,,
5.08798,3.24E-16,2.80E-06,,,,,,,,,,,,,,,
5.088,3.93E-16,3.39E-06,,,,,,,,,,,,,,,
5.08802,4.72E-16,4.08E-06,,,,,,,,,,,,,,,
5.08804,5.63E-16,4.86E-06,,,,,,,,,,,,,,,
5.08806,6.65E-16,5.74E-06,,,,,,,,,,,,,,,
5.08808,7.80E-16,6.73E-06,,,,,,,,,,,,,,,
5.0881,9.06E-16,7.82E-06,,,,,,,,,,,,,,,
5.08812,1.04E-15,9.02E-06,,,,,,,,,,,,,,,
5.08814,1.19E-15,1.03E-05,,,,,,,,,,,,,,,
5.08816,1.35E-15,1.17E-05,,,,,,,,,,,,,,,
5.08818,1.52E-15,1.31E-05,,,,,,,,,,,,,,,
5.0882,1.70E-15,1.46E-05,,,,,,,,,,,,,,,
5.08822,1.88E-15,1.62E-05,,,,,,,,,,,,,,,
5.08824,2.06E-15,1.78E-05,,,,,,,,,,,,,,,
5.08826,2.25E-15,1.94E-05,,,,,,,,,,,,,,,
5.08828,2.43E-15,2.10E-05,,,,,,,,,,,,,,,
5.0883,2.62E-15,2.26E-05,,,,,,,,,,,,,,,
5.08832,2.80E-15,2.42E-05,,,,,,,,,,,,,,,
5.08834,2.99E-15,2.58E-05,,,,,,,,,,,,,,,
5.08836,3.18E-15,2.75E-05,,,,,,,,,,,,,,,
5.08838,3.38E-15,2.92E-05,,,,,,,,,,,,,,,
5.0884,3.61E-15,3.11E-05,,,,,,,,,,,,,,,
5.08842,3.86E-15,3.33E-05,,,,,,,,,,,,,,,
5.08844,4.17E-15,3.60E-05,,,,,,,,,,,,,,,
5.08846,4.55E-15,3.93E-05,,,,,,,,,,,,,,,
5.08848,5.03E-15,4.35E-05,,,,,,,,,,,,,,,
5.0885,5.66E-15,4.89E-05,,,,,,,,,,,,,,,
5.08852,6.48E-15,5.60E-05,,,,,,,,,,,,,,,
5.08854,7.54E-15,6.51E-05,,,,,,,,,,,,,,,
5.08856,8.92E-15,7.70E-05,,,,,,,,,,,,,,,
5.08858,1.07E-14,9.23E-05,,,,,,,,,,,,,,,
5.0886,1.29E-14,1.12E-04,,,,,,,,,,,,,,,
5.08862,1.58E-14,1.36E-04,,,,,,,,,,,,,,,
5.08864,1.93E-14,1.67E-04,,,,,,,,,,,,,,,
5.08866,2.37E-14,2.04E-04,,,,,,,,,,,,,,,
5.08868,2.90E-14,2.50E-04,,,,,,,,,,,,,,,
5.0887,3.54E-14,3.06E-04,,,,,,,,,,,,,,,
5.08872,4.30E-14,3.72E-04,,,,,,,,,,,,,,,
5.08874,5.20E-14,4.50E-04,,,,,,,,,,,,,,,
5.08876,6.25E-14,5.40E-04,,,,,,,,,,,,,,,
5.08878,7.46E-14,6.45E-04,,,,,,,,,,,,,,,
5.0888,8.84E-14,7.64E-04,,,,,,,,,,,,,,,
5.08882,1.04E-13,8.98E-04,,,,,,,,,,,,,,,
5.08884,1.21E-13,1.05E-03,,,,,,,,,,,,,,,
5.08886,1.40E-13,1.21E-03,,,,,,,,,,,,,,,
5.08888,1.61E-13,1.39E-03,,,,,,,,,,,,,,,
5.0889,1.83E-13,1.58E-03,,,,,,,,,,,,,,,
5.08892,2.07E-13,1.79E-03,,,,,,,,,,,,,,,
5.08894,2.32E-13,2.00E-03,,,,,,,,,,,,,,,
5.08896,2.57E-13,2.22E-03,,,,,,,,,,,,,,,
5.08898,2.83E-13,2.44E-03,,,,,,,,,,,,,,,
5.089,3.09E-13,2.67E-03,,,,,,,,,,,,,,,
5.08902,3.34E-13,2.89E-03,,,,,,,,,,,,,,,
5.08904,3.58E-13,3.09E-03,,,,,,,,,,,,,,,
5.08906,3.81E-13,3.29E-03,,,,,,,,,,,,,,,
5.08908,4.02E-13,3.47E-03,,,,,,,,,,,,,,,
5.0891,4.20E-13,3.63E-03,,,,,,,,,,,,,,,
5.08912,4.35E-13,3.76E-03,,,,,,,,,,,,,,,
5.08914,4.47E-13,3.87E-03,,,,,,,,,,,,,,,
5.08916,4.56E-13,3.94E-03,,,,,,,,,,,,,,,
5.08918,4.61E-13,3.98E-03,,,,,,,,,,,,,,,
5.0892,4.61E-13,3.99E-03,,,,,,,,,,,,,,,
5.08922,4.58E-13,3.96E-03,,,,,,,,,,,,,,,
5.08924,4.51E-13,3.90E-03,,,,,,,,,,,,,,,
5.08926,4.40E-13,3.81E-03,,,,,,,,,,,,,,,
5.08928,4.26E-13,3.68E-03,,,,,,,,,,,,,,,
5.0893,4.09E-13,3.53E-03,,,,,,,,,,,,,,,
5.08932,3.89E-13,3.36E-03,,,,,,,,,,,,,,,
5.08934,3.67E-13,3.17E-03,,,,,,,,,,,,,,,
5.08936,3.43E-13,2.97E-03,,,,,,,,,,,,,,,
5.08938,3.19E-13,2.75E-03,,,,,,,,,,,,,,,
5.0894,2.93E-13,2.53E-03,,,,,,,,,,,,,,,
5.08942,2.67E-13,2.31E-03,,,,,,,,,,,,,,,
5.08944,2.41E-13,2.09E-03,,,,,,,,,,,,,,,
5.08946,2.16E-13,1.87E-03,,,,,,,,,,,,,,,
5.08948,1.92E-13,1.66E-03,,,,,,,,,,,,,,,
5.0895,1.69E-13,1.46E-03,,,,,,,,,,,,,,,
5.08952,1.48E-13,1.28E-03,,,,,,,,,,,,,,,
5.08954,1.28E-13,1.11E-03,,,,,,,,,,,,,,,
5.08956,1.10E-13,9.50E-04,,,,,,,,,,,,,,,
5.08958,9.36E-14,8.09E-04,,,,,,,,,,,,,,,
5.0896,7.90E-14,6.82E-04,,,,,,,,,,,,,,,
5.08962,6.61E-14,5.71E-04,,,,,,,,,,,,,,,
5.08964,5.48E-14,4.74E-04,,,,,,,,,,,,,,,
5.08966,4.51E-14,3.90E-04,,,,,,,,,,,,,,,
5.08968,3.68E-14,3.18E-04,,,,,,,,,,,,,,,
5.0897,2.98E-14,2.57E-04,,,,,,,,,,,,,,,
5.08972,2.39E-14,2.06E-04,,,,,,,,,,,,,,,
5.08974,1.90E-14,1.64E-04,,,,,,,,,,,,,,,
5.08976,1.49E-14,1.29E-04,,,,,,,,,,,,,,,
5.08978,1.17E-14,1.01E-04,,,,,,,,,,,,,,,
5.0898,9.05E-15,7.82E-05,,,,,,,,,,,,,,,
5.08982,6.95E-15,6.01E-05,,,,,,,,,,,,,,,
5.08984,5.29E-15,4.57E-05,,,,,,,,,,,,,,,
5.08986,4.00E-15,3.45E-05,,,,,,,,,,,,,,,
5.08988,2.99E-15,2.59E-05,,,,,,,,,,,,,,,
5.0899,2.22E-15,1.92E-05,,,,,,,,,,,,,,,
5.08992,1.64E-15,1.41E-05,,,,,,,,,,,,,,,
5.08994,1.19E-15,1.03E-05,,,,,,,,,,,,,,,
5.08996,8.63E-16,7.46E-06,,,,,,,,,,,,,,,
5.08998,6.19E-16,5.35E-06,,,,,,,,,,,,,,,
5.09,4.41E-16,3.81E-06,,,,,,,,,,,,,,,
5.09002,3.11E-16,2.68E-06,,,,,,,,,,,,,,,
5.09004,2.17E-16,1.88E-06,,,,,,,,,,,,,,,
5.09006,1.51E-16,1.30E-06,,,,,,,,,,,,,,,
5.09008,1.03E-16,8.94E-07,,,,,,,,,,,,,,,
5.0901,7.05E-17,6.09E-07,,,,,,,,,,,,,,,
5.09012,4.76E-17,4.12E-07,,,,,,,,,,,,,,,
5.09014,3.19E-17,2.76E-07,,,,,,,,,,,,,,,
5.09016,2.12E-17,1.83E-07,,,,,,,,,,,,,,,
5.09018,1.40E-17,1.21E-07,,,,,,,,,,,,,,,
5.0902,9.12E-18,7.88E-08,,,,,,,,,,,,,,,
5.09022,5.90E-18,5.10E-08,,,,,,,,,,,,,,,
5.09024,3.79E-18,3.27E-08,,,,,,,,,,,,,,,
5.09026,2.41E-18,2.08E-08,,,,,,,,,,,,,,,
5.09028,1.52E-18,1.31E-08,,,,,,,,,,,,,,,
5.0903,9.51E-19,8.22E-09,,,,,,,,,,,,,,,
5.09032,5.90E-19,5.10E-09,,,,,,,,,,,,,,,
5.09034,3.63E-19,3.14E-09,,,,,,,,,,,,,,,
5.09036,2.21E-19,1.91E-09,,,,,,,,,,,,,,,
5.09038,1.34E-19,1.16E-09,,,,,,,,,,,,,,,
5.0904,8.02E-20,6.93E-10,,,,,,,,,,,,,,,
5.09042,4.77E-20,4.12E-10,,,,,,,,,,,,,,,
5.09044,2.81E-20,2.43E-10,,,,,,,,,,,,,,,
5.09046,1.64E-20,1.42E-10,,,,,,,,,,,,,,,
5.09048,9.50E-21,8.22E-11,,,,,,,,,,,,,,,
5.0905,5.46E-21,4.72E-11,,,,,,,,,,,,,,,
5.09052,3.11E-21,2.69E-11,,,,,,,,,,,,,,,
5.09054,1.76E-21,1.52E-11,,,,,,,,,,,,,,,
5.09056,9.83E-22,8.49E-12,,,,,,,,,,,,,,,
5.09058,5.46E-22,4.72E-12,,,,,,,,,,,,,,,
5.0906,3.01E-22,2.60E-12,,,,,,,,,,,,,,,
5.09062,1.65E-22,1.43E-12,,,,,,,,,,,,,,,
5.09064,9.09E-23,7.86E-13,,,,,,,,,,,,,,,
5.09066,5.23E-23,4.52E-13,,,,,,,,,,,,,,,
5.09068,3.51E-23,3.03E-13,,,,,,,,,,,,,,,
5.0907,3.33E-23,2.88E-13,,,,,,,,,,,,,,,
5.09072,4.74E-23,4.09E-13,,,,,,,,,,,,,,,
5.09074,8.45E-23,7.30E-13,,,,,,,,,,,,,,,
5.09076,1.62E-22,1.40E-12,,,,,,,,,,,,,,,
5.09078,3.17E-22,2.74E-12,,,,,,,,,,,,,,,
5.0908,6.18E-22,5.34E-12,,,,,,,,,,,,,,,
5.09082,1.19E-21,1.03E-11,,,,,,,,,,,,,,,
5.09084,2.29E-21,1.98E-11,,,,,,,,,,,,,,,
5.09086,4.36E-21,3.77E-11,,,,,,,,,,,,,,,
5.09088,8.23E-21,7.11E-11,,,,,,,,,,,,,,,
5.0909,1.54E-20,1.33E-10,,,,,,,,,,,,,,,
5.09092,2.85E-20,2.47E-10,,,,,,,,,,,,,,,
5.09094,5.25E-20,4.54E-10,,,,,,,,,,,,,,,
5.09096,9.57E-20,8.27E-10,,,,,,,,,,,,,,,
5.09098,1.73E-19,1.50E-09,,,,,,,,,,,,,,,
5.091,3.10E-19,2.68E-09,,,,,,,,,,,,,,,
5.09102,5.51E-19,4.76E-09,,,,,,,,,,,,,,,
5.09104,9.70E-19,8.39E-09,,,,,,,,,,,,,,,
5.09106,1.69E-18,1.47E-08,,,,,,,,,,,,,,,
5.09108,2.93E-18,2.54E-08,,,,,,,,,,,,,,,
5.0911,5.04E-18,4.36E-08,,,,,,,,,,,,,,,
5.09112,8.58E-18,7.42E-08,,,,,,,,,,,,,,,
5.09114,1.45E-17,1.25E-07,,,,,,,,,,,,,,,
5.09116,2.42E-17,2.09E-07,,,,,,,,,,,,,,,
5.09118,4.02E-17,3.48E-07,,,,,,,,,,,,,,,
5.0912,6.61E-17,5.72E-07,,,,,,,,,,,,,,,
5.09122,1.08E-16,9.33E-07,,,,,,,,,,,,,,,
5.09124,1.74E-16,1.51E-06,,,,,,,,,,,,,,,
5.09126,2.80E-16,2.42E-06,,,,,,,,,,,,,,,
5.09128,4.45E-16,3.85E-06,,,,,,,,,,,,,,,
5.0913,7.01E-16,6.06E-06,,,,,,,,,,,,,,,
5.09132,1.10E-15,9.47E-06,,,,,,,,,,,,,,,
5.09134,1.70E-15,1.47E-05,,,,,,,,,,,,,,,
5.09136,2.61E-15,2.26E-05,,,,,,,,,,,,,,,
5.09138,3.97E-15,3.44E-05,,,,,,,,,,,,,,,
5.0914,6.00E-15,5.19E-05,,,,,,,,,,,,,,,
5.09142,8.99E-15,7.77E-05,,,,,,,,,,,,,,,
5.09144,1.33E-14,1.15E-04,,,,,,,,,,,,,,,
5.09146,1.96E-14,1.70E-04,,,,,,,,,,,,,,,
5.09148,2.87E-14,2.48E-04,,,,,,,,,,,,,,,
5.0915,4.15E-14,3.59E-04,,,,,,,,,,,,,,,
5.09152,5.96E-14,5.15E-04,,,,,,,,,,,,,,,
5.09154,8.47E-14,7.33E-04,,,,,,,,,,,,,,,
5.09156,1.20E-13,1.03E-03,,,,,,,,,,,,,,,
5.09158,1.67E-13,1.45E-03,,,,,,,,,,,,,,,
5.0916,2.32E-13,2.01E-03,,,,,,,,,,,,,,,
5.09162,3.19E-13,2.76E-03,,,,,,,,,,,,,,,
5.09164,4.35E-13,3.76E-03,,,,,,,,,,,,,,,
5.09166,5.88E-13,5.08E-03,,,,,,,,,,,,,,,
5.09168,7.88E-13,6.82E-03,,,,,,,,,,,,,,,
5.0917,1.05E-12,9.06E-03,,,,,,,,,,,,,,,
5.09172,1.38E-12,1.19E-02,,,,,,,,,,,,,,,
5.09174,1.80E-12,1.56E-02,,,,,,,,,,,,,,,
5.09176,2.34E-12,2.02E-02,,,,,,,,,,,,,,,
5.09178,3.01E-12,2.60E-02,,,,,,,,,,,,,,,
5.0918,3.83E-12,3.31E-02,,,,,,,,,,,,,,,
5.09182,4.84E-12,4.18E-02,,,,,,,,,,,,,,,
5.09184,6.06E-12,5.24E-02,,,,,,,,,,,,,,,
5.09186,7.53E-12,6.51E-02,,,,,,,,,,,,,,,
5.09188,9.28E-12,8.02E-02,,,,,,,,,,,,,,,
5.0919,1.13E-11,9.80E-02,,,,,,,,,,,,,,,
5.09192,1.37E-11,1.19E-01,,,,,,,,,,,,,,,
5.09194,1.65E-11,1.43E-01,,,,,,,,,,,,,,,
5.09196,1.96E-11,1.70E-01,,,,,,,,,,,,,,,
5.09198,2.32E-11,2.01E-01,,,,,,,,,,,,,,,
5.092,2.72E-11,2.35E-01,,,,,,,,,,,,,,,
5.09202,3.16E-11,2.73E-01,,,,,,,,,,,,,,,
5.09204,3.64E-11,3.15E-01,,,,,,,,,,,,,,,
5.09206,4.16E-11,3.60E-01,,,,,,,,,,,,,,,
5.09208,4.71E-11,4.08E-01,,,,,,,,,,,,,,,
5.0921,5.30E-11,4.58E-01,,,,,,,,,,,,,,,
5.09212,5.91E-11,5.11E-01,,,,,,,,,,,,,,,
5.09214,6.53E-11,5.65E-01,,,,,,,,,,,,,,,
5.09216,7.16E-11,6.19E-01,,,,,,,,,,,,,,,
5.09218,7.79E-11,6.74E-01,,,,,,,,,,,,,,,
5.0922,8.40E-11,7.27E-01,,,,,,,,,,,,,,,
5.09222,8.99E-11,7.78E-01,,,,,,,,,,,,,,,
5.09224,9.55E-11,8.26E-01,,,,,,,,,,,,,,,
5.09226,1.01E-10,8.70E-01,,,,,,,,,,,,,,,
5.09228,1.05E-10,9.08E-01,,,,,,,,,,,,,,,
5.0923,1.09E-10,9.41E-01,,,,,,,,,,,,,,,
5.09232,1.12E-10,9.68E-01,,,,,,,,,,,,,,,
5.09234,1.14E-10,9.87E-01,,,,,,,,,,,,,,,
5.09236,1.16E-10,9.99E-01,,,,,,,,,,,,,,,
5.09238,1.16E-10,1.00E+00,,,,,,,,,,,,,,,
5.0924,1.16E-10,1.00E+00,,,,,,,,,,,,,,,
5.09242,1.14E-10,9.89E-01,,,,,,,,,,,,,,,
5.09244,1.12E-10,9.70E-01,,,,,,,,,,,,,,,
5.09246,1.09E-10,9.44E-01,,,,,,,,,,,,,,,
5.09248,1.05E-10,9.12E-01,,,,,,,,,,,,,,,
5.0925,1.01E-10,8.75E-01,,,,,,,,,,,,,,,
5.09252,9.62E-11,8.33E-01,,,,,,,,,,,,,,,
5.09254,9.09E-11,7.86E-01,,,,,,,,,,,,,,,
5.09256,8.52E-11,7.37E-01,,,,,,,,,,,,,,,
5.09258,7.93E-11,6.86E-01,,,,,,,,,,,,,,,
5.0926,7.33E-11,6.34E-01,,,,,,,,,,,,,,,
5.09262,6.72E-11,5.81E-01,,,,,,,,,,,,,,,
5.09264,6.11E-11,5.29E-01,,,,,,,,,,,,,,,
5.09266,5.53E-11,4.78E-01,,,,,,,,,,,,,,,
5.09268,4.96E-11,4.29E-01,,,,,,,,,,,,,,,
5.0927,4.42E-11,3.82E-01,,,,,,,,,,,,,,,
5.09272,3.90E-11,3.38E-01,,,,,,,,,,,,,,,
5.09274,3.43E-11,2.97E-01,,,,,,,,,,,,,,,
5.09276,2.99E-11,2.59E-01,,,,,,,,,,,,,,,
5.09278,2.59E-11,2.24E-01,,,,,,,,,,,,,,,
5.0928,2.22E-11,1.92E-01,,,,,,,,,,,,,,,
5.09282,1.90E-11,1.64E-01,,,,,,,,,,,,,,,
5.09284,1.61E-11,1.39E-01,,,,,,,,,,,,,,,
5.09286,1.35E-11,1.17E-01,,,,,,,,,,,,,,,
5.09288,1.13E-11,9.77E-02,,,,,,,,,,,,,,,
5.0929,9.36E-12,8.10E-02,,,,,,,,,,,,,,,
5.09292,7.71E-12,6.67E-02,,,,,,,,,,,,,,,
5.09294,6.30E-12,5.45E-02,,,,,,,,,,,,,,,
5.09296,5.12E-12,4.43E-02,,,,,,,,,,,,,,,
5.09298,4.12E-12,3.57E-02,,,,,,,,,,,,,,,
5.093,3.30E-12,2.85E-02,,,,,,,,,,,,,,,
5.09302,2.62E-12,2.27E-02,,,,,,,,,,,,,,,
5.09304,2.07E-12,1.79E-02,,,,,,,,,,,,,,,
5.09306,1.62E-12,1.40E-02,,,,,,,,,,,,,,,
5.09308,1.26E-12,1.09E-02,,,,,,,,,,,,,,,
5.0931,9.69E-13,8.38E-03,,,,,,,,,,,,,,,
5.09312,7.42E-13,6.42E-03,,,,,,,,,,,,,,,
5.09314,5.64E-13,4.88E-03,,,,,,,,,,,,,,,
5.09316,4.25E-13,3.68E-03,,,,,,,,,,,,,,,
5.09318,3.18E-13,2.75E-03,,,,,,,,,,,,,,,
5.0932,2.36E-13,2.04E-03,,,,,,,,,,,,,,,
5.09322,1.74E-13,1.51E-03,,,,,,,,,,,,,,,
5.09324,1.27E-13,1.10E-03,,,,,,,,,,,,,,,
5.09326,9.25E-14,8.00E-04,,,,,,,,,,,,,,,
5.09328,6.66E-14,5.76E-04,,,,,,,,,,,,,,,
5.0933,4.76E-14,4.12E-04,,,,,,,,,,,,,,,
5.09332,3.37E-14,2.92E-04,,,,,,,,,,,,,,,
5.09334,2.37E-14,2.05E-04,,,,,,,,,,,,,,,
5.09336,1.66E-14,1.43E-04,,,,,,,,,,,,,,,
5.09338,1.15E-14,9.93E-05,,,,,,,,,,,,,,,
5.0934,7.88E-15,6.82E-05,,,,,,,,,,,,,,,
5.09342,5.37E-15,4.65E-05,,,,,,,,,,,,,,,
5.09344,3.63E-15,3.14E-05,,,,,,,,,,,,,,,
5.09346,2.44E-15,2.11E-05,,,,,,,,,,,,,,,
5.09348,1.62E-15,1.40E-05,,,,,,,,,,,,,,,
5.0935,1.07E-15,9.29E-06,,,,,,,,,,,,,,,
5.09352,7.07E-16,6.12E-06,,,,,,,,,,,,,,,
5.09354,4.64E-16,4.01E-06,,,,,,,,,,,,,,,
5.09356,3.05E-16,2.64E-06,,,,,,,,,,,,,,,
5.09358,2.02E-16,1.75E-06,,,,,,,,,,,,,,,
5.0936,1.37E-16,1.18E-06,,,,,,,,,,,,,,,
5.09362,9.67E-17,8.37E-07,,,,,,,,,,,,,,,
5.09364,7.30E-17,6.31E-07,,,,,,,,,,,,,,,
5.09366,6.00E-17,5.20E-07,,,,,,,,,,,,,,,
5.09368,5.42E-17,4.69E-07,,,,,,,,,,,,,,,
5.0937,5.31E-17,4.60E-07,,,,,,,,,,,,,,,
5.09372,5.51E-17,4.77E-07,,,,,,,,,,,,,,,
5.09374,5.92E-17,5.12E-07,,,,,,,,,,,,,,,
5.09376,6.47E-17,5.60E-07,,,,,,,,,,,,,,,
5.09378,7.10E-17,6.15E-07,,,,,,,,,,,,,,,
5.0938,7.80E-17,6.75E-07,,,,,,,,,,,,,,,
5.09382,8.52E-17,7.38E-07,,,,,,,,,,,,,,,
5.09384,9.26E-17,8.01E-07,,,,,,,,,,,,,,,
5.09386,9.98E-17,8.64E-07,,,,,,,,,,,,,,,
5.09388,1.07E-16,9.24E-07,,,,,,,,,,,,,,,
5.0939,1.13E-16,9.80E-07,,,,,,,,,,,,,,,
5.09392,1.19E-16,1.03E-06,,,,,,,,,,,,,,,
5.09394,1.24E-16,1.08E-06,,,,,,,,,,,,,,,
5.09396,1.29E-16,1.11E-06,,,,,,,,,,,,,,,
5.09398,1.32E-16,1.14E-06,,,,,,,,,,,,,,,
5.094,1.34E-16,1.16E-06,,,,,,,,,,,,,,,
5.09402,1.35E-16,1.17E-06,,,,,,,,,,,,,,,
5.09404,1.35E-16,1.17E-06,,,,,,,,,,,,,,,
5.09406,1.34E-16,1.16E-06,,,,,,,,,,,,,,,
5.09408,1.32E-16,1.14E-06,,,,,,,,,,,,,,,
5.0941,1.29E-16,1.11E-06,,,,,,,,,,,,,,,
5.09412,1.24E-16,1.08E-06,,,,,,,,,,,,,,,
5.09414,1.19E-16,1.03E-06,,,,,,,,,,,,,,,
5.09416,1.13E-16,9.82E-07,,,,,,,,,,,,,,,
5.09418,1.07E-16,9.28E-07,,,,,,,,,,,,,,,
5.0942,1.01E-16,8.72E-07,,,,,,,,,,,,,,,
5.09422,9.42E-17,8.15E-07,,,,,,,,,,,,,,,
5.09424,8.79E-17,7.61E-07,,,,,,,,,,,,,,,
5.09426,8.22E-17,7.12E-07,,,,,,,,,,,,,,,
5.09428,7.77E-17,6.73E-07,,,,,,,,,,,,,,,
5.0943,7.51E-17,6.50E-07,,,,,,,,,,,,,,,
5.09432,7.54E-17,6.53E-07,,,,,,,,,,,,,,,
5.09434,7.99E-17,6.92E-07,,,,,,,,,,,,,,,
5.09436,9.07E-17,7.86E-07,,,,,,,,,,,,,,,
5.09438,1.11E-16,9.60E-07,,,,,,,,,,,,,,,
5.0944,1.44E-16,1.25E-06,,,,,,,,,,,,,,,
5.09442,1.98E-16,1.71E-06,,,,,,,,,,,,,,,
5.09444,2.79E-16,2.42E-06,,,,,,,,,,,,,,,
5.09446,4.01E-16,3.47E-06,,,,,,,,,,,,,,,
5.09448,5.80E-16,5.02E-06,,,,,,,,,,,,,,,
5.0945,8.39E-16,7.26E-06,,,,,,,,,,,,,,,
5.09452,1.21E-15,1.05E-05,,,,,,,,,,,,,,,
5.09454,1.74E-15,1.50E-05,,,,,,,,,,,,,,,
5.09456,2.48E-15,2.14E-05,,,,,,,,,,,,,,,
5.09458,3.50E-15,3.03E-05,,,,,,,,,,,,,,,
5.0946,4.92E-15,4.26E-05,,,,,,,,,,,,,,,
5.09462,6.84E-15,5.92E-05,,,,,,,,,,,,,,,
5.09464,9.44E-15,8.18E-05,,,,,,,,,,,,,,,
5.09466,1.29E-14,1.12E-04,,,,,,,,,,,,,,,
5.09468,1.75E-14,1.52E-04,,,,,,,,,,,,,,,
5.0947,2.36E-14,2.04E-04,,,,,,,,,,,,,,,
5.09472,3.15E-14,2.73E-04,,,,,,,,,,,,,,,
5.09474,4.17E-14,3.61E-04,,,,,,,,,,,,,,,
5.09476,5.47E-14,4.73E-04,,,,,,,,,,,,,,,
5.09478,7.11E-14,6.15E-04,,,,,,,,,,,,,,,
5.0948,9.16E-14,7.93E-04,,,,,,,,,,,,,,,
5.09482,1.17E-13,1.01E-03,,,,,,,,,,,,,,,
5.09484,1.49E-13,1.29E-03,,,,,,,,,,,,,,,
5.09486,1.87E-13,1.62E-03,,,,,,,,,,,,,,,
5.09488,2.33E-13,2.01E-03,,,,,,,,,,,,,,,
5.0949,2.87E-13,2.49E-03,,,,,,,,,,,,,,,
5.09492,3.52E-13,3.05E-03,,,,,,,,,,,,,,,
5.09494,4.27E-13,3.70E-03,,,,,,,,,,,,,,,
5.09496,5.15E-13,4.46E-03,,,,,,,,,,,,,,,
5.09498,6.15E-13,5.32E-03,,,,,,,,,,,,,,,
5.095,7.28E-13,6.30E-03,,,,,,,,,,,,,,,
5.09502,8.54E-13,7.39E-03,,,,,,,,,,,,,,,
5.09504,9.94E-13,8.60E-03,,,,,,,,,,,,,,,
5.09506,1.15E-12,9.93E-03,,,,,,,,,,,,,,,
5.09508,1.31E-12,1.14E-02,,,,,,,,,,,,,,,
5.0951,1.49E-12,1.29E-02,,,,,,,,,,,,,,,
5.09512,1.67E-12,1.45E-02,,,,,,,,,,,,,,,
5.09514,1.87E-12,1.62E-02,,,,,,,,,,,,,,,
5.09516,2.06E-12,1.79E-02,,,,,,,,,,,,,,,
5.09518,2.26E-12,1.96E-02,,,,,,,,,,,,,,,
5.0952,2.46E-12,2.13E-02,,,,,,,,,,,,,,,
5.09522,2.65E-12,2.29E-02,,,,,,,,,,,,,,,
5.09524,2.83E-12,2.45E-02,,,,,,,,,,,,,,,
5.09526,3.00E-12,2.59E-02,,,,,,,,,,,,,,,
5.09528,3.15E-12,2.73E-02,,,,,,,,,,,,,,,
5.0953,3.28E-12,2.84E-02,,,,,,,,,,,,,,,
5.09532,3.38E-12,2.93E-02,,,,,,,,,,,,,,,
5.09534,3.46E-12,3.00E-02,,,,,,,,,,,,,,,
5.09536,3.52E-12,3.05E-02,,,,,,,,,,,,,,,
5.09538,3.54E-12,3.06E-02,,,,,,,,,,,,,,,
5.0954,3.53E-12,3.06E-02,,,,,,,,,,,,,,,
